Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T25	T41	T44	T47	T50	T53	T56	T59	T63	T67
P34932	0	0	41	0	0	0	0	0	0.9999999999999962	1.005102025621327	1.0279039232609928	1.0348301465615282	0.9470176945001955	0.464411947399441	0.25090931349452	0.17511149640175494	0.14067563810170838	0.13635368143001056
P11021	0	0	35	0	0	0	0	0	0.9999999999999962	1.0166061074387696	1.05979668436236	1.0834562299299677	1.0436169433456683	0.9817689339024274	0.7270622130437193	0.4218061469534248	0.29815975555322066	0.24770349895134777
P35579	0	0	56	0	0	0	0	0	0.9999999999999962	0.9984640462238519	1.0671080241315734	0.9189716495294309	0.9709444761731961	0.6933972154492889	0.3297572661033629	0.2308044700651223	0.19474451838420898	0.17429651854786715
P49368	0	0	39	0	0	0	0	0	0.9999999999999962	0.9796669327600926	0.9832251701925877	0.9310978829622928	0.9003259646563881	0.8199482354612476	0.5079381253348833	0.2788232616636264	0.1387384775243731	0.112231875236411
P07237	0	0	35	0	0	0	0	0	0.9999999999999962	1.0042239582543881	1.038002443408707	1.098734232213564	1.0522640857365269	1.0121120032543032	0.8899537136598298	0.6720898025769538	0.7301354524792302	1.0253514202258112
Q99832	0	0	38	0	0	0	0	0	0.9999999999999962	0.981198303237692	0.9896959761264927	0.9413430100161256	0.9193477124084725	0.8540903167275586	0.5667359017875004	0.307145634000599	0.14120159757012446	0.10249893459015402
Q09666	0	0	47	0	0	0	0	0	0.9999999999999962	0.9888743961456812	0.9733074300493635	0.8918472788658686	0.9423987511597066	0.7291351418574287	0.6076435575310117	0.45001525346853466	0.5951515353854986	0.6915715296036573
P40926	0	0	24	0	0	0	0	0	0.9999999999999962	1.0306455650497928	1.044560843777777	1.1350011743198858	1.1103415655120785	1.0355714271041214	0.856817712121075	0.5213608874994687	0.17580627358131176	0.11187458603536848
P08107	0	0	32	0	0	0	0	0	0.9999999999999962	1.016796763500515	1.0222317176562004	1.0699654195781196	1.009947794655211	0.8619244656056274	0.39470517297815494	0.17149459750809376	0.1223349622723168	0.11580955237006464
P10809	0	0	40	0	0	0	0	0	0.9999999999999962	1.0690820020115364	1.0546612276368776	0.9656086249044687	0.7329891818770591	0.5122722937062628	0.2844010423713183	0.19394996932604264	0.1499009177918608	0.14352658114915468
P13796	0	0	39	0	0	0	0	0	0.9999999999999962	1.0126749193766282	1.0461161109298056	1.066019134503392	1.0542514325165955	1.019261789701644	0.8805506543575459	0.7001594399830536	0.8082342603058202	0.8941513165126239
P14625	0	0	42	0	0	0	0	0	0.9999999999999962	1.0648779483931354	1.1061583688127685	1.138218683283717	1.1117600069776328	1.0263525448866853	0.5841072534619595	0.3330649113259617	0.27115556425463755	0.27167377624271943
O14980	0	0	38	0	0	0	0	0	0.9999999999999962	1.0948922850126281	1.0714756317658205	1.0787877427556525	0.8293656731713595	0.33014884315349063	0.1608095075570613	0.11743383505380788	0.09459739086988586	0.09252035761818031
P05455	0	0	32	0	0	0	0	0	0.9999999999999962	1.0742664475804735	1.0952398156549972	1.1415704899071588	1.070894915825279	0.8963827143106957	0.4458577760573199	0.17561527572884586	0.10418318737876478	0.08458821834682076
P14618	0	0	31	0	0	0	0	0	0.9999999999999962	1.0077283566003281	0.9826586019310939	0.7830314262353383	0.5488931692183393	0.381274918954312	0.21673280949198787	0.11532235727012811	0.07419979373912998	0.07308797218826409
O60610	0	0	40	0	0	0	0	0	0.9999999999999962	0.997458291769689	0.9551856323827954	0.9286579856219447	0.8528043537395851	0.4962988343399325	0.2988475248218639	0.2071944630780355	0.18825274635385278	0.17269350226640398
P22102	0	0	40	0	0	0	0	0	0.9999999999999962	1.0076032932203756	1.0213147716540454	0.9671957790635096	0.7013707129959251	0.40052211205359767	0.20141775945771934	0.14519325935077618	0.11262076251293254	0.10277168661416418
P00558	0	0	32	0	0	0	0	0	0.9999999999999962	1.0228968829072855	1.0691981764515257	1.1501758707114738	1.109695131834166	0.7856100503405175	0.18504837311874958	0.12294751383000604	0.08977362644945953	0.07638173201037497
P07195	0	0	18	0	0	0	0	0	0.9999999999999962	1.0284180375760945	1.0557645447776818	1.1655149173858026	1.14576765978997	1.1541042007420264	0.9842688885531042	0.7225007007118124	0.66906612575091	0.3461574093725559
P50991	0	0	31	0	0	0	0	0	0.9999999999999962	1.0059792184191751	0.9653913159352329	0.9471149919459869	0.9342189628467982	0.8415906970680809	0.5372134971243712	0.3098758474678871	0.16302768086275216	0.13741119366345342
Q01518	0	0	34	0	0	0	0	0	0.9999999999999962	1.0352571678644025	1.054167344119457	1.0844160355811745	1.0619092693125407	1.0206385188020555	0.36754539071853143	0.2037483081844957	0.1527171467765018	0.13650840041439058
P12270	0	0	49	0	0	0	0	0	0.9999999999999962	0.9567112432706424	0.9779545943915845	0.8539330773542464	1.027771674595353	0.8621806012522156	0.6864826169564037	0.5018774756044254	0.5643471017306134	0.5966107591390705
P37837	0	0	27	0	0	0	0	0	0.9999999999999962	1.0393335343955792	1.068908369330926	1.0864436484979612	0.8304641736442985	0.5744132028402461	0.35756921514939954	0.2646861656139691	0.26405634607765993	0.2602612573433473
P07737	0	0	16	0	0	0	0	0	0.9999999999999962	1.0306350702207059	1.0157879355373995	1.072384655740066	1.048006577442303	1.0133616650612902	0.6261759637115851	0.22662969473542086	0.12817607552367	0.12512937737761617
P04083	0	0	23	0	0	0	0	0	0.9999999999999962	1.0357854075951105	1.0510008984738046	1.1777669961780202	0.929344503491729	0.30426913754938795	0.1423620806850206	0.10760675710622547	0.09032057491074667	0.08638582963956602
Q14974	0	0	29	0	0	0	0	0	0.9999999999999962	0.9739848573786176	1.0422051125852494	1.0360782695658866	0.9590782687781387	0.7646539522241512	0.4868079214550976	0.26843239040871236	0.17672608532772016	0.15115566261605853
P55060	0	0	35	0	0	0	0	0	0.9999999999999962	1.030081467986371	1.0429040043551845	1.070055577447509	0.9732932579995298	0.49958357390145225	0.19194157842483756	0.14469624216230392	0.10273247757738241	0.0976165138562647
Q8WUM4	0	0	35	0	0	0	0	0	0.9999999999999962	1.0498650953843005	1.0961409201103667	1.0784853382354092	0.6953726383459712	0.33433706118715545	0.1674566681210025	0.1169013166375876	0.09410847080065401	0.08332016069133497
Q14204	0	0	52	0	0	0	0	0	0.9999999999999962	0.9343283965355198	0.8806697918723253	0.7677186756062481	0.5866331029615963	0.32623376977419527	0.18349404227779828	0.1424427594676321	0.11871374367873849	0.12387248500966296
P41250	0	0	35	0	0	0	0	0	0.9999999999999962	1.0162650254934447	1.043624328806064	1.0398602043578733	1.0219504956478005	0.99114990195872	0.8200088258170207	0.6194355649553513	0.6592494503204495	0.2132697522008732
Q13263	0	0	32	0	0	0	0	0	0.9999999999999962	1.0240075856523176	1.003591808224187	0.9271074580973432	0.856617438880244	0.631090218356971	0.44683503810544506	0.32079585606971206	0.2729779026945017	0.2453715488981148
O00299	0	0	19	0	0	0	0	0	0.9999999999999962	1.010953767406374	1.0430633516787295	1.124726933787396	1.0851666863832437	0.8413625762578382	0.3265675776389059	0.15818248236991422	0.11826309765533036	0.10927945420458184
O43707	0	0	31	0	0	0	0	0	0.9999999999999962	1.0398766418008272	1.0932270073575845	1.1079237608799637	1.1206026082001574	1.0021617337022735	0.8809725865057252	0.6346757348671792	0.16669581602863048	0.1438136885428496
P78527	0	0	52	0	0	0	0	0	0.9999999999999962	0.9447908665660856	0.8959615437985032	0.8289292949102782	0.6475005118707056	0.2533491709016806	0.17458998938026982	0.12030689869941537	0.10429554022295694	0.1171717174490393
P08670	0	0	34	0	0	0	0	0	0.9999999999999962	0.9805178884852234	1.0124174134949262	0.9937200364089495	0.9563909828299252	0.8479190484925743	0.6865221422161863	0.5100064114913943	0.546428675051922	0.7213142605493724
P40227	0	0	30	0	0	0	0	0	0.9999999999999962	0.9783821907660359	1.0080199864784951	0.9572943788867235	0.9242603899708505	0.8803162056665033	0.5696775692468216	0.31397201293614657	0.1429276335721096	0.10308750474722858
P00338	0	0	21	0	0	0	0	0	0.9999999999999962	1.0529024738358725	1.0521116704601547	1.1393193606058447	1.0934622212668592	1.1217140472771836	0.9334324875522003	0.5938577756302315	0.39398685447602294	0.1685942467008713
P17987	0	0	31	0	0	0	0	0	0.9999999999999962	0.9564462488361978	0.970752281738481	0.9566247688776134	0.9458383898175174	0.8704920028780286	0.5468823637986933	0.29557223375474506	0.13447524267826816	0.10549761181318962
P23381	0	0	24	0	0	0	0	0	0.9999999999999962	1.0561462505928205	1.0274463821156086	1.0601654470043964	1.0227126758964202	1.0104291120138293	0.8208843103212057	0.6158212018636721	0.7785533550928567	1.1141936131225445
P30101	0	0	24	0	0	0	0	0	0.9999999999999962	1.0876106227644886	1.055320981467696	1.046503712358498	0.7804048737621773	0.4881945423971028	0.23880272642310518	0.15171111571184687	0.112598538873422	0.11134343735703292
Q86VP6	0	0	29	0	0	0	0	0	0.9999999999999962	0.9864562126102374	0.9717791867124388	0.9198140621215373	1.0071469460338507	0.8507785628595629	0.6708128277155861	0.47453223229785063	0.18476980818389563	0.1503996131459953
P11413	0	0	28	0	0	0	0	0	0.9999999999999962	1.035136477329903	1.0418798949483061	1.0592347548318464	0.7858132960707922	0.38304885841290914	0.15397361387765812	0.11743045398449853	0.08032364107092281	0.07996419426725683
P16949	0	0	19	0	0	0	0	0	0.9999999999999962	1.0286471746778258	1.0358004684055648	1.0375480306658267	1.0423459149654488	0.8476509064875524	0.7083381093532003	0.47655833808146963	0.535358833282395	0.6199669456161502
Q86UX7	0	0	24	0	0	0	0	0	0.9999999999999962	1.0236883679342574	1.0172621312441157	1.037764033894572	0.9304200730402826	0.6897742967918832	0.2972981346383854	0.16782867310944719	0.12992803910508408	0.11021095819301416
P22314	0	0	33	0	0	0	0	0	0.9999999999999962	0.9839330807839244	0.9974061501324155	1.0142384648507994	0.6323639178787772	0.38195627979543134	0.23420198618440888	0.1710204025374595	0.1275871490766407	0.12726673241956707
P42704	0	0	37	0	0	0	0	0	0.9999999999999962	0.9618196013286994	0.9270156347759485	0.6412130976859572	0.4492943370734993	0.2587260184202937	0.13811805591586238	0.10640478696675684	0.08473256422048572	0.07904066548420492
Q06830	0	0	17	0	0	0	0	0	0.9999999999999962	1.0304400413135073	1.0299046174343933	1.0690873194960466	1.0123631853571404	0.9724149801526106	0.8158428634359332	0.6171567242408595	0.7307243789262594	0.9166302303978583
P06753	0	0	17	0	0	0	0	0	0.9999999999999962	1.0359655688277694	1.0842867838365757	1.240403236791769	1.0266000135541367	1.0020026494530252	0.6644858217558842	0.5143054411182139	0.5873473339773811	0.771127393355437
P30041	0	0	25	0	0	0	0	0	0.9999999999999962	1.0529663173794845	1.0716489569247643	1.105929957164198	1.068502456047735	0.951416859781726	0.5900429593498137	0.26798777979453486	0.13073796730057927	0.11069585068014332
P07355	0	0	26	0	0	0	0	0	0.9999999999999962	1.0397279650554292	1.0249070753515113	1.0865525892568066	1.0267594380760543	0.7973192514031021	0.2412355061627251	0.12763029482343513	0.09964586097869652	0.0979785881805355
P54577	0	0	27	0	0	0	0	0	0.9999999999999962	1.0016947044444413	1.0133082675376701	0.9200272479168641	0.6468289633708473	0.4016947330606343	0.20711236126089952	0.15335262486152906	0.12107809199333189	0.11476161038307826
Q14566	0	0	24	0	0	0	0	0	0.9999999999999962	1.0079303820602512	1.0263868621923873	1.006837067260621	0.9442987420373544	0.7204755558370347	0.2902754841065094	0.19359918338519913	0.15323446371844154	0.1421548458237235
Q7KZF4	0	0	30	0	0	0	0	0	0.9999999999999962	1.0161347146989488	0.8760841300058585	0.5312890545775166	0.3677072000590054	0.21891693597321882	0.12605593476170301	0.09614239634559756	0.08065082243038352	0.07567672385474639
O43175	0	0	23	0	0	0	0	0	0.9999999999999962	1.0222558237638932	0.9994795290498896	0.8595501004460947	0.6515658371796039	0.4676976874908302	0.25236878371199306	0.13625709316620357	0.09464924602874379	0.0850364248892
P23528	0	0	21	0	0	0	0	0	0.9999999999999962	1.0270615809166106	1.0524778897476006	1.0570014692755154	1.0055385054805315	0.9465082602420319	0.707820328450048	0.43279377694143645	0.40968785579021844	0.45821064000844575
P31939	0	0	22	0	0	0	0	0	0.9999999999999962	1.0273038365547003	1.0077842269881037	0.8543481792112263	0.4552880439283322	0.2689574368656488	0.1495250458891249	0.1100106973851627	0.088330324527914	0.08800958145501826
Q16531	0	0	25	0	0	0	0	0	0.9999999999999962	0.9421942709361641	0.9602241761161802	0.9196525292722149	0.9249057316999826	0.7911850027732887	0.6824500523270824	0.5274958377612573	0.3288876411164585	0.19445305262632495
O00410	0	0	28	0	0	0	0	0	0.9999999999999962	0.960717644274573	0.9827601742016576	0.9730335011064674	0.9886908277499398	0.7496269941143539	0.45879735797865334	0.20847335254429147	0.14153124822286411	0.12564776572734307
P62258	0	0	15	0	0	0	0	0	0.9999999999999962	1.164318203129857	1.0144358129264985	1.048167876364309	1.0774498843531644	1.0045349905526921	0.8661318395888481	0.6424234551895205	0.31520775635108256	0.23153137748094474
P23588	0	0	22	0	0	0	0	0	0.9999999999999962	0.9974652883224137	1.0809181255054892	1.083252435579369	1.0886631063776278	0.8357996301835008	0.71744374107562	0.5258940561759597	0.7267549899803494	1.0202185780429769
P09622	0	0	19	0	0	0	0	0	0.9999999999999962	1.0250999224464477	0.964794928291555	1.0092619382894044	0.9465285014466401	0.8785992964104667	0.7298606014363285	0.559495968239459	0.6115809782169839	0.8316432517820167
P49915	0	0	29	0	0	0	0	0	0.9999999999999962	1.041568058422002	1.0390545084863823	1.0579424920372662	0.8637063703616752	0.49977067298704597	0.24784116520389454	0.17292986142990646	0.12582160438219236	0.12275755129748113
P49321	0	0	21	0	0	0	0	0	0.9999999999999962	0.9700720352673785	1.0341557431069845	1.044076963040769	1.0239214631961653	0.8664538643247865	0.7299406400873882	0.5129124405627677	0.6675129402784513	0.8553423720904544
Q13200	0	0	28	0	0	0	0	0	0.9999999999999962	0.9408815427312089	0.9980621765404613	0.9136523352354619	0.9387658375677902	0.8295143015433951	0.49345112949306047	0.2697298757561697	0.21906211859529592	0.19491720957946504
P07814	0	0	35	0	0	0	0	0	0.9999999999999962	0.8827244473460574	0.7290587342924782	0.49624957429715133	0.43882254827083056	0.27720280352007587	0.16049528174178954	0.11464445287360643	0.10470544290726244	0.09702953874026625
P33992	0	0	30	0	0	0	0	0	0.9999999999999962	0.9580860658810286	0.9972449390974839	0.9800470320293773	0.8569668624899264	0.5775058406668248	0.28578541459520435	0.1673130600397736	0.13051820019875285	0.13406958260906005
P12277	0	0	14	0	0	0	0	0	0.9999999999999962	1.0312971190222722	1.0107419369584687	1.0537351247990985	0.783984281863861	0.3708053744000195	0.1968891528181263	0.1433843872702819	0.0906712145563574	0.08787240792247515
P49736	0	0	23	0	0	0	0	0	0.9999999999999962	1.0082006239092394	0.9948342284190549	1.002544237875428	0.9588751663050108	0.6500422551447586	0.2701719488495771	0.19202445035437632	0.13705935809468797	0.15072500152551618
Q9Y230	0	0	20	0	0	0	0	0	0.9999999999999962	1.0068450418188457	0.9723755743561167	0.9326944285660619	0.8815335261481578	0.8063000075116008	0.6061929804969898	0.4605929288027894	0.355585640048452	0.12196003075943974
Q12931	0	0	25	0	0	0	0	0	0.9999999999999962	1.037238066854558	1.0526456237723851	1.0517234773383497	0.983224532155971	0.8372914202189031	0.4279152843790021	0.1992100679040407	0.14392769735008384	0.13701083835335665
O95373	0	0	17	0	0	0	0	0	0.9999999999999962	0.9597836044858374	0.9640829905419146	0.9549746920388945	0.9580856873368847	0.7171808109768202	0.46811642610389925	0.2854822776683618	0.14381287521261274	0.14319959772855773
P13667	0	0	23	0	0	0	0	0	0.9999999999999962	1.0626784071303357	1.0871028517415673	1.0914661931385239	0.9185680609793686	0.6294283382437561	0.3534506830800511	0.21980162526521863	0.18022136996407206	0.15159908403520952
P33991	0	0	25	0	0	0	0	0	0.9999999999999962	1.0026523575986224	1.0443893823302195	1.0098000680723216	0.9073351838768605	0.6461571976615478	0.204496777194785	0.1469776186787778	0.11921624486100457	0.11168477614731462
P30520	0	0	15	0	0	0	0	0	0.9999999999999962	1.013499638029042	1.012211473386719	0.9949484373793789	0.973090155526402	0.9036515638125052	0.7191077545124681	0.5233134550256098	0.4896324603428226	0.2083139595774841
P54819	0	0	17	0	0	0	0	0	0.9999999999999962	1.0174421954893604	1.015068542942213	1.0447747473840634	1.0646435090583053	0.9335193814763757	0.8196600153994392	0.6057566037971089	0.5500894023379634	0.17826817082731322
P61221	0	0	26	0	0	0	0	0	0.9999999999999962	0.9969545399735168	1.0213483184590022	1.0626832933359875	1.0125116903912554	0.9559542627398411	0.7490105898010051	0.49074276910145764	0.20227462823836306	0.12941365770797447
P19338	0	0	20	0	0	0	0	0	0.9999999999999962	1.0840292623385783	1.0730961288163765	1.0834402644739298	1.102428212701553	0.9031593031167185	0.5809561021257905	0.3962275123609776	0.44722852151007575	0.6670366077713523
P12956	0	0	21	0	0	0	0	0	0.9999999999999962	1.0190820125341913	1.0751219830934948	1.0077677594331709	0.7349437701937199	0.46354648906233636	0.2072981299818778	0.14337508932968124	0.10302508883093783	0.09082323391322825
Q9Y265	0	0	18	0	0	0	0	0	0.9999999999999962	1.0004020913285692	0.9886886401220929	0.973083275763526	0.8968961535375995	0.8579753742107695	0.6630886038225687	0.5209712192615679	0.3826898377248326	0.13869360668862396
P02545	0	0	27	0	0	0	0	0	0.9999999999999962	1.0363897348366988	1.0237692795500573	1.0430626870101394	1.0198888963506745	0.9174718828997035	0.6489306557684362	0.34394688289805664	0.2353606888829969	0.2450780613401156
P61978	0	0	16	0	0	0	0	0	0.9999999999999962	1.0025054299914056	1.0089732748526865	0.9713167450101793	0.761281574773529	0.4366232308043606	0.21676838222579223	0.16105977235215835	0.13835203312621763	0.12164740270852752
P08243	0	0	24	0	0	0	0	0	0.9999999999999962	1.0594792333970073	1.0260299614618738	0.9866539133955626	0.8223619136947883	0.5239074555585056	0.1621395325487463	0.10384531749959021	0.0817447193529578	0.07291092262881889
O43242	0	0	21	0	0	0	0	0	0.9999999999999962	1.0391350072120182	0.9366519544998123	0.9229583178164894	0.9011602135245048	0.7098039042491061	0.3259835919256178	0.19395926726664334	0.16085223348399835	0.1532579267543356
P16930	0	0	18	0	0	0	0	0	0.9999999999999962	1.0610176004273313	1.0410924768875127	1.0357448732780405	1.0302776970460437	0.9946857745174805	0.7804460170376128	0.5868209251301779	0.6829521965050781	0.7629863037031106
Q9Y266	0	0	18	0	0	0	0	0	0.9999999999999962	0.9956864147921811	1.028195594092979	1.0636412206982488	1.0287795433195306	0.8556461406746081	0.4081793340380482	0.2590507683426349	0.19654710247784152	0.18983859879321754
P35580	0	0	24	0	0	0	0	0	0.9999999999999962	1.0147004213904034	1.0514994412696916	0.8679732872226853	0.6872398038306139	0.669070332202627	0.38225076362065313	0.20539488893814187	0.1843031117541743	0.1594929423207431
P46940	0	0	21	0	0	0	0	0	0.9999999999999962	1.0060762955882292	0.9411015654350652	0.7671711543786026	0.594059446616127	0.26549960563670816	0.13292937743789968	0.08823830156769949	0.08383744540686683	0.08358015238673645
P00505	0	0	22	0	0	0	0	0	0.9999999999999962	0.9919406353772422	1.0076807910061534	1.0565168707275479	1.0308673493873826	0.977983929406165	0.841306023919388	0.6222012796503874	0.7953803541422527	1.0036620516732377
P78417	0	0	14	0	0	0	0	0	0.9999999999999962	1.012962652607428	1.0499311281379575	1.070541115139949	1.0617826032540307	0.9965937849785886	0.840299117926426	0.5889357839831669	0.6282277188570166	0.7215168307660349
P40939	0	0	18	0	0	0	0	0	0.9999999999999962	0.9838604915494065	0.917369064639459	0.7665240838368397	0.5653936072368092	0.3325531164298634	0.1624409126545887	0.13299520655002256	0.09941004347055692	0.08342702844343251
P12268	0	0	15	0	0	0	0	0	0.9999999999999962	0.9854565801397087	0.9894397158108499	0.9928616583608055	1.0923309623305126	0.9909507965146925	0.4532272607437884	0.2588631189959668	0.19230485662460764	0.17232185769567668
Q9HAV4	0	0	23	0	0	0	0	0	0.9999999999999962	0.985387489181553	0.9224542011575061	0.7571720831766446	0.6029227948654765	0.33318044865803065	0.1940887881625281	0.150624947196223	0.11449619075829409	0.11409807329542783
P23526	0	0	21	0	0	0	0	0	0.9999999999999962	1.037126996580055	1.0344380953820385	1.0422907102534935	0.9941593072414688	0.841574688590169	0.38055216558149524	0.18485573815125864	0.09876555792475128	0.08329464003411763
Q16543	0	0	21	0	0	0	0	0	0.9999999999999962	1.0163743466297666	1.023644410887162	1.0810567158019502	1.0585351475815452	0.9951340118990099	0.7709826817141604	0.4973062698982044	0.28833690688956265	0.22456583310169131
O75874	0	0	20	0	0	0	0	0	0.9999999999999962	1.025842431604347	1.014615661075295	0.9991088473939062	0.7241050866008848	0.3469417364829293	0.14458340028480351	0.10645381247174221	0.08938471275802512	0.09142934952213969
P61289	0	0	12	0	0	0	0	0	0.9999999999999962	1.0287608686596006	1.0174158874335013	1.066636152422025	1.0213848661796272	0.9231799058051163	0.7645459931585616	0.6063542077975339	0.6742343565837496	0.9719749656557778
P05937	0	0	11	0	0	0	0	0	0.9999999999999962	0.9972221581152334	1.0258249532093593	1.0351334902262443	1.0098997489088797	0.9471285887611127	0.831077874819142	0.644498586478125	0.7126898954634575	0.9736736844018059
P61604	0	0	11	0	0	0	0	0	0.9999999999999962	1.0568703937998178	1.0783201118327175	1.0885050706157688	1.0695550946719032	0.9729162456172227	0.8570884601505859	0.6287537919718788	0.728700793084161	0.8880949455467376
P27708	0	0	17	0	0	0	0	0	0.9999999999999962	0.9271875399109633	0.9112281356209634	0.7282079284908567	0.6723871165215525	0.41975329667497163	0.2106360381705196	0.13851057586087542	0.11032802370342865	0.09208650644548579
O43776	0	0	22	0	0	0	0	0	0.9999999999999962	1.0850568810200054	1.0268257662239062	1.0701147435492957	1.0153998949150362	0.9532828479883158	0.7598306296664957	0.3448639979482138	0.17299251388994968	0.1980275396778264
P30153	0	0	31	0	0	0	0	0	0.9999999999999962	1.016493288026085	1.026099850638867	1.0503758050198742	1.0110015252281594	0.7870728250097049	0.3335131539142059	0.2010400716677183	0.1525813356461596	0.14065550721220574
Q5T4S7	0	0	29	0	0	0	0	0	0.9999999999999962	0.924541093842879	0.8940316706577893	0.7731873138713933	0.6927978231221242	0.38372321554494215	0.20156993170788243	0.1650629584144111	0.12904526675785993	0.12413885686936878
Q9Y4L1	0	0	23	0	0	0	0	0	0.9999999999999962	0.9969108115189881	1.0179377266217196	0.8795585734392114	0.643714725449553	0.36838109052625695	0.2245825260848151	0.15693402252744224	0.14440550559956042	0.12162347709238627
P07384	0	0	23	0	0	0	0	0	0.9999999999999962	1.0420079666745619	0.9998094059652989	0.9948695492436632	0.9470045911148324	0.8552669398540732	0.6276127069046832	0.41322330251167766	0.33718693582700515	0.14677727486221137
P35998	0	0	20	0	0	0	0	0	0.9999999999999962	0.9676013775865002	0.9525037516976314	0.921662298444018	0.9364137798951156	0.8134167764732486	0.4991111466939309	0.2685211434780824	0.16254616867335717	0.1417688458833115
P55786	0	0	21	0	0	0	0	0	0.9999999999999962	0.9773484501009746	1.0314729305661274	1.0393248920083744	0.9918410999809824	0.8389743114593772	0.46772512603205135	0.24309127593524596	0.15880889329566827	0.14582503533978997
P50454	0	0	15	0	0	0	0	0	0.9999999999999962	1.0320282587819942	1.053283944922259	1.0766990854481335	0.9610426846338218	0.7287829553433698	0.3159649267022196	0.16921744732825658	0.12904650140449941	0.10790293375592241
P25789	0	0	17	0	0	0	0	0	0.9999999999999962	0.9888236711384278	0.9924197903178528	1.0286008012734107	1.0402952351561252	0.9970930493834618	0.7917077516811742	0.647249086361269	0.7846352244389073	1.1000806896813642
Q9BXJ9	0	0	22	0	0	0	0	0	0.9999999999999962	1.0291063234503783	1.0437249692209347	1.0415093420521193	0.9280341649554201	0.5484634601452795	0.21834840448560222	0.14838583404611583	0.113080051062817	0.10119419098991833
